FileIndex,Category
22579,CLINTON_PRIMARY2008
22580,CLINTON_PRIMARY2008
22581,MCCAIN_PRIMARY2008
22582,CLINTON_PRIMARY2008
22583,CLINTON_PRIMARY2008
22584,CLINTON_PRIMARY2008
22585,OBAMA_PRIMARY2008
22586,OBAMA_PRIMARY2008
22587,CLINTON_PRIMARY2008
22588,CLINTON_PRIMARY2008
22589,CLINTON_PRIMARY2008
22590,CLINTON_PRIMARY2008
22591,OBAMA_PRIMARY2008
22592,MCCAIN_PRIMARY2008
22593,CLINTON_PRIMARY2008
22594,MCCAIN_PRIMARY2008
22595,MCCAIN_PRIMARY2008
22596,CLINTON_PRIMARY2008
22597,CLINTON_PRIMARY2008
22598,CLINTON_PRIMARY2008
22599,CLINTON_PRIMARY2008
22600,CLINTON_PRIMARY2008
22601,CLINTON_PRIMARY2008
22602,GIULIANI_PRIMARY2008
22603,OBAMA_PRIMARY2008
22604,OBAMA_PRIMARY2008
22605,MCCAIN_PRIMARY2008
22606,EDWARDS_PRIMARY2008
22607,MCCAIN_PRIMARY2008
22608,MCCAIN_PRIMARY2008
22609,MCCAIN_PRIMARY2008
22610,CLINTON_PRIMARY2008
22611,CLINTON_PRIMARY2008
22612,OBAMA_PRIMARY2008
22613,CLINTON_PRIMARY2008
22614,CLINTON_PRIMARY2008
22615,CLINTON_PRIMARY2008
22616,OBAMA_PRIMARY2008
22617,CLINTON_PRIMARY2008
22618,CLINTON_PRIMARY2008
22619,CLINTON_PRIMARY2008
22620,OBAMA_PRIMARY2008
22621,MCCAIN_PRIMARY2008
22622,OBAMA_PRIMARY2008
22623,CLINTON_PRIMARY2008
22624,RICHARDSON_PRIMARY2008
22625,EDWARDS_PRIMARY2008
22626,CLINTON_PRIMARY2008
22627,OBAMA_PRIMARY2008
22628,CLINTON_PRIMARY2008
22629,MCCAIN_PRIMARY2008
22630,CLINTON_PRIMARY2008
22631,CLINTON_PRIMARY2008
22632,GIULIANI_PRIMARY2008
22633,OBAMA_PRIMARY2008
22634,OBAMA_PRIMARY2008
22635,OBAMA_PRIMARY2008
22636,OBAMA_PRIMARY2008
22637,CLINTON_PRIMARY2008
22638,OBAMA_PRIMARY2008
22639,MCCAIN_PRIMARY2008
22640,CLINTON_PRIMARY2008
22641,CLINTON_PRIMARY2008
22642,CLINTON_PRIMARY2008
22643,CLINTON_PRIMARY2008
22644,CLINTON_PRIMARY2008
22645,EDWARDS_PRIMARY2008
22646,CLINTON_PRIMARY2008
22647,ROMNEY_PRIMARY2012
22648,CLINTON_PRIMARY2008
22649,CLINTON_PRIMARY2008
22650,CLINTON_PRIMARY2008
22651,CLINTON_PRIMARY2008
22652,CLINTON_PRIMARY2008
22653,CLINTON_PRIMARY2008
22654,MCCAIN_PRIMARY2008
22655,MCCAIN_PRIMARY2008
22656,CLINTON_PRIMARY2008
22657,CLINTON_PRIMARY2008
22658,OBAMA_PRIMARY2008
22659,CLINTON_PRIMARY2008
22660,OBAMA_PRIMARY2008
22661,OBAMA_PRIMARY2008
22662,CLINTON_PRIMARY2008
22663,MCCAIN_PRIMARY2008
22664,CLINTON_PRIMARY2008
22665,CLINTON_PRIMARY2008
22666,CLINTON_PRIMARY2008
22667,CLINTON_PRIMARY2008
22668,MCCAIN_PRIMARY2008
22669,OBAMA_PRIMARY2008
22670,CLINTON_PRIMARY2008
22671,CLINTON_PRIMARY2008
22672,CLINTON_PRIMARY2008
22673,OBAMA_PRIMARY2008
22674,CLINTON_PRIMARY2008
22675,MCCAIN_PRIMARY2008
22676,CLINTON_PRIMARY2008
22677,OBAMA_PRIMARY2008
22678,CLINTON_PRIMARY2008
22679,CLINTON_PRIMARY2008
22680,OBAMA_PRIMARY2008
22681,CLINTON_PRIMARY2008
22682,MCCAIN_PRIMARY2008
22683,EDWARDS_PRIMARY2008
22684,CLINTON_PRIMARY2008
22685,CLINTON_PRIMARY2008
22686,CLINTON_PRIMARY2008
22687,MCCAIN_PRIMARY2008
22688,OBAMA_PRIMARY2008
22689,OBAMA_PRIMARY2008
22690,CLINTON_PRIMARY2008
22691,CLINTON_PRIMARY2008
22692,CLINTON_PRIMARY2008
22693,CLINTON_PRIMARY2008
22694,CLINTON_PRIMARY2008
22695,CLINTON_PRIMARY2008
22696,CLINTON_PRIMARY2008
22697,OBAMA_PRIMARY2008
22698,OBAMA_PRIMARY2008
22699,CLINTON_PRIMARY2008
22700,CLINTON_PRIMARY2008
22701,CLINTON_PRIMARY2008
22702,OBAMA_PRIMARY2008
22703,CLINTON_PRIMARY2008
22704,CLINTON_PRIMARY2008
22705,OBAMA_PRIMARY2008
22706,CLINTON_PRIMARY2008
22707,MCCAIN_PRIMARY2008
22708,MCCAIN_PRIMARY2008
22709,CLINTON_PRIMARY2008
22710,OBAMA_PRIMARY2008
22711,CLINTON_PRIMARY2008
22712,CLINTON_PRIMARY2008
22713,CLINTON_PRIMARY2008
22714,CLINTON_PRIMARY2008
22715,MCCAIN_PRIMARY2008
22716,CLINTON_PRIMARY2008
22717,RICHARDSON_PRIMARY2008
22718,OBAMA_PRIMARY2008
22719,CLINTON_PRIMARY2008
22720,CLINTON_PRIMARY2008
22721,MCCAIN_PRIMARY2008
22722,RICHARDSON_PRIMARY2008
22723,RICHARDSON_PRIMARY2008
22724,CLINTON_PRIMARY2008
22725,CLINTON_PRIMARY2008
22726,RICHARDSON_PRIMARY2008
22727,OBAMA_PRIMARY2008
22728,CLINTON_PRIMARY2008
22729,OBAMA_PRIMARY2008
22730,MCCAIN_PRIMARY2008
22731,MCCAIN_PRIMARY2008
22732,CLINTON_PRIMARY2008
22733,CLINTON_PRIMARY2008
22734,CLINTON_PRIMARY2008
22735,OBAMA_PRIMARY2008
22736,CLINTON_PRIMARY2008
22737,CLINTON_PRIMARY2008
22738,MCCAIN_PRIMARY2008
22739,OBAMA_PRIMARY2008
22740,CLINTON_PRIMARY2008
22741,CLINTON_PRIMARY2008
22742,CLINTON_PRIMARY2008
22743,CLINTON_PRIMARY2008
22744,OBAMA_PRIMARY2008
22745,MCCAIN_PRIMARY2008
22746,MCCAIN_PRIMARY2008
22747,CLINTON_PRIMARY2008
22748,MCCAIN_PRIMARY2008
22749,CLINTON_PRIMARY2008
22750,CLINTON_PRIMARY2008
22751,MCCAIN_PRIMARY2008
22752,OBAMA_PRIMARY2008
22753,OBAMA_PRIMARY2008
22754,CLINTON_PRIMARY2008
22755,EDWARDS_PRIMARY2008
22756,MCCAIN_PRIMARY2008
22757,CLINTON_PRIMARY2008
22758,MCCAIN_PRIMARY2008
22759,CLINTON_PRIMARY2008
22760,CLINTON_PRIMARY2008
22761,CLINTON_PRIMARY2008
22762,OBAMA_PRIMARY2008
22763,CLINTON_PRIMARY2008
22764,OBAMA_PRIMARY2008
22765,OBAMA_PRIMARY2008
22766,CLINTON_PRIMARY2008
22767,CLINTON_PRIMARY2008
22768,MCCAIN_PRIMARY2008
22769,OBAMA_PRIMARY2008
22770,CLINTON_PRIMARY2008
22771,CLINTON_PRIMARY2008
22772,CLINTON_PRIMARY2008
22773,GIULIANI_PRIMARY2008
22774,CLINTON_PRIMARY2008
22775,CLINTON_PRIMARY2008
22776,RICHARDSON_PRIMARY2008
22777,OBAMA_PRIMARY2008
22778,CLINTON_PRIMARY2008
22779,CLINTON_PRIMARY2008
22780,CLINTON_PRIMARY2008
22781,CLINTON_PRIMARY2008
22782,MCCAIN_PRIMARY2008
22783,CLINTON_PRIMARY2008
22784,MCCAIN_PRIMARY2008
22785,CLINTON_PRIMARY2008
22786,OBAMA_PRIMARY2008
22787,CLINTON_PRIMARY2008
22788,CLINTON_PRIMARY2008
22789,CLINTON_PRIMARY2008
22790,CLINTON_PRIMARY2008
22791,OBAMA_PRIMARY2008
22792,MCCAIN_PRIMARY2008
22793,CLINTON_PRIMARY2008
22794,CLINTON_PRIMARY2008
22795,CLINTON_PRIMARY2008
22796,CLINTON_PRIMARY2008
22797,CLINTON_PRIMARY2008
22798,CLINTON_PRIMARY2008
22799,OBAMA_PRIMARY2008
22800,MCCAIN_PRIMARY2008
22801,CLINTON_PRIMARY2008
22802,RICHARDSON_PRIMARY2008
22803,CLINTON_PRIMARY2008
22804,CLINTON_PRIMARY2008
22805,CLINTON_PRIMARY2008
22806,RICHARDSON_PRIMARY2008
22807,MCCAIN_PRIMARY2008
22808,OBAMA_PRIMARY2008
22809,CLINTON_PRIMARY2008
22810,CLINTON_PRIMARY2008
22811,CLINTON_PRIMARY2008
22812,ROMNEY_PRIMARY2012
22813,CLINTON_PRIMARY2008
22814,RICHARDSON_PRIMARY2008
22815,OBAMA_PRIMARY2008
22816,MCCAIN_PRIMARY2008
22817,RICHARDSON_PRIMARY2008
22818,CLINTON_PRIMARY2008
22819,OBAMA_PRIMARY2008
22820,CLINTON_PRIMARY2008
22821,CLINTON_PRIMARY2008
22822,OBAMA_PRIMARY2008
22823,CLINTON_PRIMARY2008
22824,CLINTON_PRIMARY2008
22825,MCCAIN_PRIMARY2008
22826,CLINTON_PRIMARY2008
22827,CLINTON_PRIMARY2008
22828,CLINTON_PRIMARY2008
22829,OBAMA_PRIMARY2008
22830,MCCAIN_PRIMARY2008
22831,MCCAIN_PRIMARY2008
22832,CLINTON_PRIMARY2008
22833,CLINTON_PRIMARY2008
22834,OBAMA_PRIMARY2008
22835,GIULIANI_PRIMARY2008
22836,CLINTON_PRIMARY2008
22837,CLINTON_PRIMARY2008
22838,OBAMA_PRIMARY2008
22839,OBAMA_PRIMARY2008
22840,CLINTON_PRIMARY2008
22841,MCCAIN_PRIMARY2008
22842,MCCAIN_PRIMARY2008
22843,CLINTON_PRIMARY2008
22844,MCCAIN_PRIMARY2008
22845,CLINTON_PRIMARY2008
22846,CLINTON_PRIMARY2008
22847,CLINTON_PRIMARY2008
22848,CLINTON_PRIMARY2008
22849,CLINTON_PRIMARY2008
22850,CLINTON_PRIMARY2008
22851,OBAMA_PRIMARY2008
22852,OBAMA_PRIMARY2008
22853,CLINTON_PRIMARY2008
22854,GINGRICH_PRIMARY2012
22855,CLINTON_PRIMARY2008
22856,MCCAIN_PRIMARY2008
22857,CLINTON_PRIMARY2008
22858,EDWARDS_PRIMARY2008
22859,CLINTON_PRIMARY2008
22860,CLINTON_PRIMARY2008
22861,OBAMA_PRIMARY2008
22862,CLINTON_PRIMARY2008
22863,OBAMA_PRIMARY2008
22864,CLINTON_PRIMARY2008
22865,MCCAIN_PRIMARY2008
22866,RICHARDSON_PRIMARY2008
22867,RICHARDSON_PRIMARY2008
22868,MCCAIN_PRIMARY2008
22869,MCCAIN_PRIMARY2008
22870,THOMPSON_PRIMARY2008
22871,OBAMA_PRIMARY2008
22872,RICHARDSON_PRIMARY2008
22873,MCCAIN_PRIMARY2008
22874,OBAMA_PRIMARY2008
22875,CLINTON_PRIMARY2008
22876,MCCAIN_PRIMARY2008
22877,CLINTON_PRIMARY2008
22878,CLINTON_PRIMARY2008
22879,CLINTON_PRIMARY2008
22880,CLINTON_PRIMARY2008
22881,CLINTON_PRIMARY2008
22882,CLINTON_PRIMARY2008
22883,RICHARDSON_PRIMARY2008
22884,CLINTON_PRIMARY2008
22885,OBAMA_PRIMARY2008
22886,CLINTON_PRIMARY2008
22887,OBAMA_PRIMARY2008
22888,CLINTON_PRIMARY2008
22889,RICHARDSON_PRIMARY2008
22890,CLINTON_PRIMARY2008
22891,CLINTON_PRIMARY2008
22892,CLINTON_PRIMARY2008
22893,CLINTON_PRIMARY2008
22894,MCCAIN_PRIMARY2008
22895,OBAMA_PRIMARY2008
22896,CLINTON_PRIMARY2008
22897,OBAMA_PRIMARY2008
22898,CLINTON_PRIMARY2008
22899,CLINTON_PRIMARY2008
22900,CLINTON_PRIMARY2008
22901,CLINTON_PRIMARY2008
22902,MCCAIN_PRIMARY2008
22903,CLINTON_PRIMARY2008
22904,OBAMA_PRIMARY2008
22905,CLINTON_PRIMARY2008
22906,CLINTON_PRIMARY2008
22907,CLINTON_PRIMARY2008
22908,OBAMA_PRIMARY2008
22909,CLINTON_PRIMARY2008
22910,OBAMA_PRIMARY2008
22911,CLINTON_PRIMARY2008
22912,CLINTON_PRIMARY2008
22913,MCCAIN_PRIMARY2008
22914,CLINTON_PRIMARY2008
22915,CLINTON_PRIMARY2008
22916,MCCAIN_PRIMARY2008
22917,MCCAIN_PRIMARY2008
22918,OBAMA_PRIMARY2008
22919,CLINTON_PRIMARY2008
22920,CLINTON_PRIMARY2008
22921,CLINTON_PRIMARY2008
22922,CLINTON_PRIMARY2008
22923,CLINTON_PRIMARY2008
22924,MCCAIN_PRIMARY2008
22925,CLINTON_PRIMARY2008
22926,CLINTON_PRIMARY2008
22927,MCCAIN_PRIMARY2008
22928,CLINTON_PRIMARY2008
22929,CLINTON_PRIMARY2008
22930,CLINTON_PRIMARY2008
22931,CLINTON_PRIMARY2008
22932,CLINTON_PRIMARY2008
22933,CLINTON_PRIMARY2008
22934,OBAMA_PRIMARY2008
22935,CLINTON_PRIMARY2008
22936,CLINTON_PRIMARY2008
22937,RICHARDSON_PRIMARY2008
22938,CLINTON_PRIMARY2008
22939,CLINTON_PRIMARY2008
22940,CLINTON_PRIMARY2008
22941,CLINTON_PRIMARY2008
22942,CLINTON_PRIMARY2008
22943,CLINTON_PRIMARY2008
22944,MCCAIN_PRIMARY2008
22945,CLINTON_PRIMARY2008
22946,CLINTON_PRIMARY2008
22947,CLINTON_PRIMARY2008
22948,OBAMA_PRIMARY2008
22949,CLINTON_PRIMARY2008
22950,CLINTON_PRIMARY2008
22951,CLINTON_PRIMARY2008
22952,MCCAIN_PRIMARY2008
22953,OBAMA_PRIMARY2008
22954,OBAMA_PRIMARY2008
22955,CLINTON_PRIMARY2008
22956,CLINTON_PRIMARY2008
22957,CLINTON_PRIMARY2008
22958,OBAMA_PRIMARY2008
22959,OBAMA_PRIMARY2008
22960,CLINTON_PRIMARY2008
22961,CLINTON_PRIMARY2008
22962,CLINTON_PRIMARY2008
22963,MCCAIN_PRIMARY2008
22964,CLINTON_PRIMARY2008
22965,CLINTON_PRIMARY2008
22966,CLINTON_PRIMARY2008
22967,OBAMA_PRIMARY2008
22968,CLINTON_PRIMARY2008
22969,CLINTON_PRIMARY2008
22970,CLINTON_PRIMARY2008
22971,CLINTON_PRIMARY2008
22972,CLINTON_PRIMARY2008
22973,CLINTON_PRIMARY2008
22974,MCCAIN_PRIMARY2008
22975,OBAMA_PRIMARY2008
22976,OBAMA_PRIMARY2008
22977,OBAMA_PRIMARY2008
22978,CLINTON_PRIMARY2008
22979,CLINTON_PRIMARY2008
22980,OBAMA_PRIMARY2008
22981,MCCAIN_PRIMARY2008
22982,CLINTON_PRIMARY2008
22983,CLINTON_PRIMARY2008
22984,CLINTON_PRIMARY2008
22985,RICHARDSON_PRIMARY2008
22986,MCCAIN_PRIMARY2008
22987,CLINTON_PRIMARY2008
22988,CLINTON_PRIMARY2008
22989,CLINTON_PRIMARY2008
22990,CLINTON_PRIMARY2008
22991,CLINTON_PRIMARY2008
22992,ROMNEY_PRIMARY2012
22993,CLINTON_PRIMARY2008
22994,OBAMA_PRIMARY2008
22995,OBAMA_PRIMARY2008
22996,CLINTON_PRIMARY2008
22997,THOMPSON_PRIMARY2008
22998,CLINTON_PRIMARY2008
22999,CLINTON_PRIMARY2008
23000,GIULIANI_PRIMARY2008
23001,OBAMA_PRIMARY2008
23002,CLINTON_PRIMARY2008
23003,CLINTON_PRIMARY2008
23004,CLINTON_PRIMARY2008
23005,MCCAIN_PRIMARY2008
23006,CLINTON_PRIMARY2008
23007,CLINTON_PRIMARY2008
23008,CLINTON_PRIMARY2008
23009,CLINTON_PRIMARY2008
23010,MCCAIN_PRIMARY2008
23011,MCCAIN_PRIMARY2008
23012,CLINTON_PRIMARY2008
23013,RICHARDSON_PRIMARY2008
23014,RICHARDSON_PRIMARY2008
23015,OBAMA_PRIMARY2008
23016,CLINTON_PRIMARY2008
23017,OBAMA_PRIMARY2008
23018,CLINTON_PRIMARY2008
23019,CLINTON_PRIMARY2008
23020,CLINTON_PRIMARY2008
23021,CLINTON_PRIMARY2008
23022,CLINTON_PRIMARY2008
23023,MCCAIN_PRIMARY2008
23024,MCCAIN_PRIMARY2008
23025,CLINTON_PRIMARY2008
23026,MCCAIN_PRIMARY2008
23027,CLINTON_PRIMARY2008
23028,CLINTON_PRIMARY2008
23029,CLINTON_PRIMARY2008
23030,CLINTON_PRIMARY2008
23031,CLINTON_PRIMARY2008
23032,CLINTON_PRIMARY2008
23033,CLINTON_PRIMARY2008
23034,CLINTON_PRIMARY2008
23035,CLINTON_PRIMARY2008
23036,MCCAIN_PRIMARY2008
23037,CLINTON_PRIMARY2008
23038,CLINTON_PRIMARY2008
23039,OBAMA_PRIMARY2008
23040,CLINTON_PRIMARY2008
23041,OBAMA_PRIMARY2008
23042,MCCAIN_PRIMARY2008
23043,CLINTON_PRIMARY2008
23044,GINGRICH_PRIMARY2012
23045,CLINTON_PRIMARY2008
23046,MCCAIN_PRIMARY2008
23047,RICHARDSON_PRIMARY2008
23048,CLINTON_PRIMARY2008
23049,OBAMA_PRIMARY2008
23050,CLINTON_PRIMARY2008
23051,CLINTON_PRIMARY2008
23052,CLINTON_PRIMARY2008
23053,CLINTON_PRIMARY2008
23054,CLINTON_PRIMARY2008
23055,ROMNEY_PRIMARY2012
23056,CLINTON_PRIMARY2008
23057,CLINTON_PRIMARY2008
23058,CLINTON_PRIMARY2008
23059,CLINTON_PRIMARY2008
23060,CLINTON_PRIMARY2008
23061,MCCAIN_PRIMARY2008
23062,CLINTON_PRIMARY2008
23063,OBAMA_PRIMARY2008
23064,GINGRICH_PRIMARY2012
23065,OBAMA_PRIMARY2008
23066,MCCAIN_PRIMARY2008
23067,CLINTON_PRIMARY2008
23068,CLINTON_PRIMARY2008
23069,SANTORUM_PRIMARY2012
23070,RICHARDSON_PRIMARY2008
23071,CLINTON_PRIMARY2008
23072,OBAMA_PRIMARY2008
23073,EDWARDS_PRIMARY2008
23074,CLINTON_PRIMARY2008
23075,RICHARDSON_PRIMARY2008
23076,CLINTON_PRIMARY2008
23077,CLINTON_PRIMARY2008
23078,OBAMA_PRIMARY2008
23079,CLINTON_PRIMARY2008
23080,CLINTON_PRIMARY2008
23081,CLINTON_PRIMARY2008
23082,OBAMA_PRIMARY2008
23083,CLINTON_PRIMARY2008
23084,CLINTON_PRIMARY2008
23085,OBAMA_PRIMARY2008
23086,CLINTON_PRIMARY2008
23087,CLINTON_PRIMARY2008
23088,CLINTON_PRIMARY2008
23089,CLINTON_PRIMARY2008
23090,CLINTON_PRIMARY2008
23091,CLINTON_PRIMARY2008
23092,CLINTON_PRIMARY2008
23093,CLINTON_PRIMARY2008
23094,OBAMA_PRIMARY2008
23095,CLINTON_PRIMARY2008
23096,OBAMA_PRIMARY2008
23097,CLINTON_PRIMARY2008
23098,CLINTON_PRIMARY2008
23099,CLINTON_PRIMARY2008
23100,CLINTON_PRIMARY2008
23101,CLINTON_PRIMARY2008
23102,CLINTON_PRIMARY2008
23103,CLINTON_PRIMARY2008
23104,MCCAIN_PRIMARY2008
23105,OBAMA_PRIMARY2008
23106,CLINTON_PRIMARY2008
23107,CLINTON_PRIMARY2008
23108,EDWARDS_PRIMARY2008
23109,MCCAIN_PRIMARY2008
23110,CLINTON_PRIMARY2008
23111,GIULIANI_PRIMARY2008
23112,CLINTON_PRIMARY2008
23113,CLINTON_PRIMARY2008
23114,MCCAIN_PRIMARY2008
23115,THOMPSON_PRIMARY2008
23116,OBAMA_PRIMARY2008
23117,CLINTON_PRIMARY2008
23118,GIULIANI_PRIMARY2008
23119,CLINTON_PRIMARY2008
23120,OBAMA_PRIMARY2008
23121,MCCAIN_PRIMARY2008
23122,CLINTON_PRIMARY2008
23123,MCCAIN_PRIMARY2008
23124,MCCAIN_PRIMARY2008
23125,MCCAIN_PRIMARY2008
23126,CLINTON_PRIMARY2008
23127,CLINTON_PRIMARY2008
23128,OBAMA_PRIMARY2008
23129,RICHARDSON_PRIMARY2008
23130,CLINTON_PRIMARY2008
23131,OBAMA_PRIMARY2008
23132,CLINTON_PRIMARY2008
23133,CLINTON_PRIMARY2008
23134,CLINTON_PRIMARY2008
23135,CLINTON_PRIMARY2008
23136,CLINTON_PRIMARY2008
23137,MCCAIN_PRIMARY2008
23138,MCCAIN_PRIMARY2008
23139,CLINTON_PRIMARY2008
23140,MCCAIN_PRIMARY2008
23141,CLINTON_PRIMARY2008
23142,OBAMA_PRIMARY2008
23143,CLINTON_PRIMARY2008
23144,CLINTON_PRIMARY2008
23145,CLINTON_PRIMARY2008
23146,CLINTON_PRIMARY2008
23147,MCCAIN_PRIMARY2008
23148,CLINTON_PRIMARY2008
23149,CLINTON_PRIMARY2008
23150,OBAMA_PRIMARY2008
23151,RICHARDSON_PRIMARY2008
23152,CLINTON_PRIMARY2008
23153,OBAMA_PRIMARY2008
23154,CLINTON_PRIMARY2008
23155,CLINTON_PRIMARY2008
23156,CLINTON_PRIMARY2008
23157,CLINTON_PRIMARY2008
23158,CLINTON_PRIMARY2008
23159,CLINTON_PRIMARY2008
23160,CLINTON_PRIMARY2008
23161,CLINTON_PRIMARY2008
23162,CLINTON_PRIMARY2008
23163,CLINTON_PRIMARY2008
23164,MCCAIN_PRIMARY2008
23165,CLINTON_PRIMARY2008
23166,CLINTON_PRIMARY2008
23167,CLINTON_PRIMARY2008
23168,MCCAIN_PRIMARY2008
23169,MCCAIN_PRIMARY2008
23170,MCCAIN_PRIMARY2008
23171,CLINTON_PRIMARY2008
23172,CLINTON_PRIMARY2008
23173,CLINTON_PRIMARY2008
23174,CLINTON_PRIMARY2008
23175,MCCAIN_PRIMARY2008
23176,OBAMA_PRIMARY2008
23177,CLINTON_PRIMARY2008
23178,OBAMA_PRIMARY2008
23179,CLINTON_PRIMARY2008
23180,RICHARDSON_PRIMARY2008
23181,CLINTON_PRIMARY2008
23182,OBAMA_PRIMARY2008
23183,CLINTON_PRIMARY2008
23184,OBAMA_PRIMARY2008
23185,CLINTON_PRIMARY2008
23186,MCCAIN_PRIMARY2008
23187,CLINTON_PRIMARY2008
23188,MCCAIN_PRIMARY2008
23189,OBAMA_PRIMARY2008
23190,CLINTON_PRIMARY2008
23191,CLINTON_PRIMARY2008
23192,CLINTON_PRIMARY2008
23193,OBAMA_PRIMARY2008
23194,CLINTON_PRIMARY2008
23195,OBAMA_PRIMARY2008
23196,CLINTON_PRIMARY2008
23197,MCCAIN_PRIMARY2008
23198,CLINTON_PRIMARY2008
23199,CLINTON_PRIMARY2008
23200,CLINTON_PRIMARY2008
23201,OBAMA_PRIMARY2008
23202,CLINTON_PRIMARY2008
23203,CLINTON_PRIMARY2008
23204,OBAMA_PRIMARY2008
23205,CLINTON_PRIMARY2008
23206,RICHARDSON_PRIMARY2008
23207,CLINTON_PRIMARY2008
23208,OBAMA_PRIMARY2008
23209,CLINTON_PRIMARY2008
23210,CLINTON_PRIMARY2008
23211,CLINTON_PRIMARY2008
23212,OBAMA_PRIMARY2008
23213,OBAMA_PRIMARY2008
23214,OBAMA_PRIMARY2008
23215,CLINTON_PRIMARY2008
23216,MCCAIN_PRIMARY2008
23217,CLINTON_PRIMARY2008
23218,CLINTON_PRIMARY2008
23219,GINGRICH_PRIMARY2012
23220,CLINTON_PRIMARY2008
23221,CLINTON_PRIMARY2008
23222,CLINTON_PRIMARY2008
23223,OBAMA_PRIMARY2008
23224,OBAMA_PRIMARY2008
23225,OBAMA_PRIMARY2008
23226,OBAMA_PRIMARY2008
23227,CLINTON_PRIMARY2008
23228,OBAMA_PRIMARY2008
23229,OBAMA_PRIMARY2008
23230,CLINTON_PRIMARY2008
23231,GIULIANI_PRIMARY2008
23232,CLINTON_PRIMARY2008
23233,CLINTON_PRIMARY2008
23234,OBAMA_PRIMARY2008
23235,CLINTON_PRIMARY2008
23236,CLINTON_PRIMARY2008
23237,MCCAIN_PRIMARY2008
23238,CLINTON_PRIMARY2008
23239,OBAMA_PRIMARY2008
23240,CLINTON_PRIMARY2008
23241,SANTORUM_PRIMARY2012
23242,SANTORUM_PRIMARY2012
23243,OBAMA_PRIMARY2008
23244,CLINTON_PRIMARY2008
23245,CLINTON_PRIMARY2008
23246,CLINTON_PRIMARY2008
23247,MCCAIN_PRIMARY2008
23248,CLINTON_PRIMARY2008
23249,CLINTON_PRIMARY2008
23250,OBAMA_PRIMARY2008
23251,MCCAIN_PRIMARY2008
23252,MCCAIN_PRIMARY2008
23253,CLINTON_PRIMARY2008
23254,CLINTON_PRIMARY2008
23255,CLINTON_PRIMARY2008
23256,CLINTON_PRIMARY2008
23257,CLINTON_PRIMARY2008
23258,CLINTON_PRIMARY2008
23259,CLINTON_PRIMARY2008
23260,CLINTON_PRIMARY2008
23261,MCCAIN_PRIMARY2008
23262,MCCAIN_PRIMARY2008
23263,CLINTON_PRIMARY2008
23264,CLINTON_PRIMARY2008
23265,MCCAIN_PRIMARY2008
23266,OBAMA_PRIMARY2008
23267,CLINTON_PRIMARY2008
23268,MCCAIN_PRIMARY2008
23269,CLINTON_PRIMARY2008
23270,CLINTON_PRIMARY2008
23271,CLINTON_PRIMARY2008
23272,MCCAIN_PRIMARY2008
23273,CLINTON_PRIMARY2008
23274,MCCAIN_PRIMARY2008
23275,OBAMA_PRIMARY2008
23276,CLINTON_PRIMARY2008
23277,MCCAIN_PRIMARY2008
23278,OBAMA_PRIMARY2008
23279,OBAMA_PRIMARY2008
23280,CLINTON_PRIMARY2008
23281,CLINTON_PRIMARY2008
23282,CLINTON_PRIMARY2008
23283,CLINTON_PRIMARY2008
23284,OBAMA_PRIMARY2008
23285,CLINTON_PRIMARY2008
23286,MCCAIN_PRIMARY2008
23287,OBAMA_PRIMARY2008
23288,CLINTON_PRIMARY2008
23289,CLINTON_PRIMARY2008
23290,CLINTON_PRIMARY2008
23291,CLINTON_PRIMARY2008
23292,CLINTON_PRIMARY2008
23293,CLINTON_PRIMARY2008
23294,CLINTON_PRIMARY2008
23295,CLINTON_PRIMARY2008
23296,CLINTON_PRIMARY2008
23297,CLINTON_PRIMARY2008
23298,GINGRICH_PRIMARY2012
23299,CLINTON_PRIMARY2008
23300,OBAMA_PRIMARY2008
23301,MCCAIN_PRIMARY2008
23302,CLINTON_PRIMARY2008
23303,CLINTON_PRIMARY2008
23304,MCCAIN_PRIMARY2008
23305,CLINTON_PRIMARY2008
23306,CLINTON_PRIMARY2008
23307,CLINTON_PRIMARY2008
23308,GINGRICH_PRIMARY2012
23309,MCCAIN_PRIMARY2008
23310,CLINTON_PRIMARY2008
23311,CLINTON_PRIMARY2008
23312,CLINTON_PRIMARY2008
23313,CLINTON_PRIMARY2008
23314,CLINTON_PRIMARY2008
23315,CLINTON_PRIMARY2008
23316,CLINTON_PRIMARY2008
23317,CLINTON_PRIMARY2008
23318,GINGRICH_PRIMARY2012
23319,OBAMA_PRIMARY2008
23320,CLINTON_PRIMARY2008
23321,CLINTON_PRIMARY2008
23322,CLINTON_PRIMARY2008
23323,OBAMA_PRIMARY2008
23324,RICHARDSON_PRIMARY2008
23325,CLINTON_PRIMARY2008
23326,CLINTON_PRIMARY2008
23327,CLINTON_PRIMARY2008
23328,CLINTON_PRIMARY2008
23329,CLINTON_PRIMARY2008
23330,OBAMA_PRIMARY2008
23331,MCCAIN_PRIMARY2008
23332,CLINTON_PRIMARY2008
23333,CLINTON_PRIMARY2008
23334,MCCAIN_PRIMARY2008
23335,CLINTON_PRIMARY2008
23336,MCCAIN_PRIMARY2008
23337,CLINTON_PRIMARY2008
23338,CLINTON_PRIMARY2008
23339,CLINTON_PRIMARY2008
23340,CLINTON_PRIMARY2008
23341,RICHARDSON_PRIMARY2008
23342,OBAMA_PRIMARY2008
23343,EDWARDS_PRIMARY2008
23344,CLINTON_PRIMARY2008
